	id	rtscts	hidden	tcp	datarate	packetsize	verbose	rng	thr	rtr
372	a0d25870-1642-4099-a030-4748cfe19d5b	False	True	False	5.0	1000	True	374	2.62675	2950
373	088653c5-1c04-41b5-a8de-5b699aef3af2	False	False	True	5.0	1000	True	440	10.77471	2666
374	e14cd321-9271-4387-9013-6e28734824cf	True	False	True	7.5	1000	True	175	9.21314	0
375	8da55919-57f9-445a-a4cc-5c72687a8d4e	False	False	False	20.0	1000	True	557	34.0654	2642
376	a7d72ac5-7bb4-4ed0-9c7b-9ea0904cc7a3	False	True	False	2.5	1000	True	365	2.52806	2986
377	198dbd67-d75d-4cec-8698-3ced26cc8aa1	True	False	False	1.0	1000	True	211	2.05272	0
378	f6802841-4399-49bf-8d3d-f63b452f8ce2	True	True	False	1.0	1000	True	75	2.05272	80
379	f6a337bd-f321-46bc-ae30-92554c238f02	True	True	True	2.5	1000	True	10	5.51867	224
380	ea1c3bbf-d916-4489-9ca9-a8c01c7c5cdd	False	False	True	5.0	1000	True	444	10.41696	2568
381	0e85e30c-8f3e-4c1c-98b3-37805b5aa22e	True	False	False	2.5	1000	True	221	5.13836	0
382	72c6fc18-8e55-449b-aa15-4629bb7ef9ae	False	False	False	2.5	1000	True	500	5.13836	1598
383	57520816-db0a-46d0-9139-e2dbfde5615b	False	False	True	1.0	1000	True	426	2.20514	1471
384	e069c262-0e0d-4b3e-b6bd-8684f263a9bf	True	True	True	5.0	1000	True	27	8.68737	150
385	a7e854c5-dd53-40bd-8a5f-35a5789c41c3	True	False	False	15.0	1000	True	265	25.524	0
386	6ef5858c-0098-4d27-b1cb-80c32af339c7	False	False	True	1.0	1000	True	423	2.20514	1470
387	3245dc0a-3b05-4977-bf2d-49b1466c678e	True	True	True	7.5	1000	True	39	8.92069	138
388	88babac9-c2f1-43e4-bd61-d1965f1738ba	True	True	True	10.0	1000	True	43	8.89009	142
389	365a6328-6c0a-4a39-9af0-b630458914be	False	False	True	10.0	1000	True	466	12.547930000000001	2878
390	3d16c37d-3f10-4f24-a76d-87edbc7c7671	False	True	True	5.0	1000	True	306	5.40342	1421
391	9ce9c966-8374-4722-af1a-90001ef4961b	True	True	True	7.5	1000	True	35	8.82125	139
392	35eebe53-4e04-4df2-a429-897036d8d24c	False	True	False	1.0	1000	True	353	1.986918	2529
393	24f33084-a79d-489d-9341-3b152f82b142	True	True	False	2.5	1000	True	80	5.133419999999999	174
394	c92342a8-d207-466a-a9b5-5b1598d88a41	False	True	False	20.0	1000	True	419	2.66786	3025
395	167facde-475e-40d5-8b4d-0a95ae92ffb5	True	False	False	5.0	1000	True	232	10.27178	0
396	d66ee6f7-9775-466a-a634-0a1dc9bfb0f0	False	False	True	10.0	1000	True	460	12.35548	2896
397	c44512a8-f72f-4b7d-a078-71a19f10d87d	True	False	True	2.5	1000	True	154	5.51892	0
398	de4feb07-c9fc-437f-b176-2f6dd0e5806e	True	False	False	5.0	1000	True	233	10.27014	0
399	2b0e9e14-1133-4d11-b260-983def8c4bec	False	False	True	5.0	1000	True	445	10.97727	3434
400	4c0996be-6de6-4787-ad53-5ee309a3c059	True	True	True	1.0	1000	True	6	2.20514	99
401	49979531-a17f-4099-8e04-cabdb7983981	True	False	True	5.0	1000	True	160	9.13618	0
402	722ca912-79e1-418f-a5ff-ee6d04b1f443	False	True	True	10.0	1000	True	327	7.948	1650
403	32670360-2f78-4f07-83c9-767b0173a63b	False	True	False	10.0	1000	True	398	4.62353	2400
404	268cbb01-ee15-414c-8dfd-203da21972f0	False	True	False	1.0	1000	True	358	1.985274	2530
405	2f0cac03-a86b-45e7-9bcd-832974889b5d	False	False	True	1.0	1000	True	425	2.20514	1454
406	2efce4c4-f876-4406-9ee3-6e9311e04d92	True	True	False	7.5	1000	True	109	15.38875	522
407	be44e467-6b4f-47d5-94e6-cdc9b2b5906d	True	True	True	1.0	1000	True	5	2.20514	105
408	e3620b6b-3514-483e-9dcf-42a81c2eeb27	False	False	False	2.5	1000	True	501	5.13671	1506
409	12da2c9e-ac37-458d-a1d7-4a1377932e0a	True	True	False	15.0	1000	True	125	22.31337	279
410	37e01daf-2847-44e6-855f-e135156dcad5	False	False	False	20.0	1000	True	556	34.7218	2557
411	b050c790-2988-41b0-ad04-e432932fb19e	False	False	True	15.0	1000	True	479	12.353629999999999	2901
412	c06b642a-7c3c-44f3-901f-1c1554c83392	True	False	True	2.5	1000	True	156	5.51874	0
413	8c61f89c-ce41-4c20-9e62-a3f864605afe	True	False	False	20.0	1000	True	278	25.5931	0
414	f8075294-e16e-42ba-b6bb-553458176322	False	True	False	1.0	1000	True	354	1.97376	2535
415	0653fbce-2155-4aa2-94bf-775121c79021	True	False	True	5.0	1000	True	166	9.14476	0
416	ec1c9d7d-4047-4065-af6e-35671e50c732	True	True	True	1.0	1000	True	4	2.20514	86
417	0ac1932c-1435-48ce-a145-fc2de482d342	True	False	True	1.0	1000	True	140	2.20514	0
418	aa7f66d7-54c1-4d61-8256-aa3bbf3dc486	False	True	True	1.0	1000	True	288	2.20423	3104
419	66328cac-f8a3-4170-b122-f52c12badba8	True	True	False	7.5	1000	True	105	15.33118	481
420	96382618-7880-4626-b6bc-59ee3ddf2cd7	True	True	False	15.0	1000	True	122	21.97456	243
421	db09c9ae-c02a-4a25-ac3b-20f7cd8cd0e7	True	True	True	20.0	1000	True	69	8.88515	155
422	46e424cf-d051-4a66-bb56-682df7629e4c	True	True	False	15.0	1000	True	121	22.17353	232
423	4b8b5cea-277c-4f63-a393-db5869c6f050	True	False	False	10.0	1000	True	255	20.4169	0
424	55695417-5075-46e5-9e3f-17dec4c704a6	False	True	False	5.0	1000	True	377	2.5494399999999997	2959
425	ccfad9eb-445e-4c81-b760-516e7b12698f	False	False	True	20.0	1000	True	487	11.12598	2671
426	7fa851ab-1336-48ac-ba75-d7ca72298890	False	True	False	5.0	1000	True	376	2.49188	3015
427	5c0ac901-8887-403e-82ee-e48873e06f63	True	False	False	1.0	1000	True	217	2.05272	0
428	c014d3c4-b4a8-47de-874c-d1c7188fe131	True	True	True	5.0	1000	True	28	8.47678	131
429	25fd77bf-b834-4785-86c7-8733463c0832	True	True	True	15.0	1000	True	51	8.77183	138
430	672f5c68-79c6-4c5b-9696-8fdb0ba06947	False	True	True	15.0	1000	True	331	9.553469999999999	1796
431	27912cc5-e911-4077-b98b-47c9ff4cefd4	True	True	False	1.0	1000	True	71	2.05272	72
432	8160dcb5-7e2b-4bc4-beb4-c57fc1818f88	False	False	False	7.5	1000	True	520	15.4052	4421
433	fc1f7827-80ae-46e4-90a3-3f08a1f640be	True	True	False	7.5	1000	True	104	15.34599	546
434	f5cb7a41-0fd6-480f-b071-51494800c848	True	False	True	1.0	1000	True	147	2.20514	0
435	fd6081dc-d155-45ac-8a22-52b59779c205	False	True	True	5.0	1000	True	305	5.54181	1585
436	ef78cb10-036a-4e96-9ea2-574d7fec5ca9	True	False	True	20.0	1000	True	203	9.179400000000001	0
437	cde3f5c3-c38c-4076-a592-937751a217a3	False	True	True	5.0	1000	True	301	4.91286	1879
438	a5180dab-e991-4d4a-8dea-0b1294693f93	True	True	False	1.0	1000	True	76	2.05272	60
439	ea4bdf94-9ced-4ac9-bb44-921eaab018bc	False	True	True	7.5	1000	True	319	6.93222	1620
440	7146a3d5-5f91-438d-bc57-5d3c93bb5a6c	False	False	True	20.0	1000	True	489	12.73694	2945
441	460783ac-c286-4a8f-aedd-4abc1aca1069	False	False	False	1.0	1000	True	497	2.05272	1292
442	7a120de2-5e4c-4a9c-b6f7-80fc0884f8ec	False	True	False	2.5	1000	True	360	2.57575	2920
443	b335b74a-c9aa-4a2c-91d7-713038a3f378	True	True	False	2.5	1000	True	85	5.13836	171
444	d0c2b5ab-16e4-475f-b3b6-0454016601c2	False	False	False	1.0	1000	True	495	2.05272	1310
445	554b1c1c-9b98-4a8d-9a65-a0c1d3b43a81	True	False	True	10.0	1000	True	189	9.170570000000001	0
446	224bae13-0ef2-4114-b0f2-96e111ab16c3	False	True	True	1.0	1000	True	284	2.20498	3239
447	1d977c39-8224-434a-a814-75193bc11f28	True	False	True	20.0	1000	True	202	9.17587	0
448	56c92c1e-bcb7-45b1-930d-97fe83446d21	False	False	True	2.5	1000	True	438	5.51892	2806
449	aca8a088-1678-433b-a7af-db0da3be0e5d	True	True	True	15.0	1000	True	53	8.8658	136
450	61159dad-d184-48b4-8792-eacbdaa12121	False	False	True	1.0	1000	True	429	2.20514	1482
451	1508e6c2-93fc-4da6-9109-5d7ecd7080ee	False	True	True	1.0	1000	True	286	2.20473	3293
452	c7ff4ddd-0199-4ffe-985e-2b34d53e74d3	False	False	True	5.0	1000	True	442	11.033819999999999	3250
453	a7426815-ead3-413e-8719-3126ff149142	False	False	False	2.5	1000	True	503	5.13507	1573
454	45c1f21d-dc48-4fd8-bb83-c8414fbab644	True	True	True	20.0	1000	True	67	8.80837	162
455	8f1c5954-c2ef-42cf-9457-085fcc9bbb31	True	True	False	1.0	1000	True	77	2.05272	59
456	b6bafedf-c200-4e03-86f4-3858fbbafe48	True	True	True	10.0	1000	True	45	8.89411	145
457	32928e9a-e745-419d-8587-b028d827ed88	True	False	True	15.0	1000	True	191	9.19884	0
458	21a6ec93-f815-4781-83dd-81284b1e90c6	True	False	False	2.5	1000	True	225	5.13671	0
459	9f9e5c15-fb7b-4114-b6f5-688198679956	True	False	False	15.0	1000	True	269	25.514200000000002	0
460	8b996c1f-7383-434b-b912-6909137d3521	True	False	False	7.5	1000	True	248	15.392040000000001	0
461	d61f9d0d-5528-4062-9c91-cd08deff7d59	True	False	False	15.0	1000	True	262	25.5766	0
462	8ba19852-2ea0-4041-b8e3-092c1c551ca9	False	False	True	20.0	1000	True	486	12.229970000000002	2810
463	10c3dd9f-b817-47b8-812e-5d9ee6fd3e85	True	False	False	7.5	1000	True	242	15.39697	0
464	62f1974f-f1bd-4a7a-ba00-c14b9ace78fa	True	True	True	1.0	1000	True	1	2.20514	102
465	45059c0d-630e-4312-b5df-6b21d9ec4441	True	False	False	7.5	1000	True	244	15.40191	0
466	e8d44e1f-d20a-4802-b42a-24b73b49f60b	True	True	True	15.0	1000	True	52	8.85825	128
467	b61f4afd-786b-4b49-943a-06525a872b45	False	True	False	7.5	1000	True	384	3.6415800000000003	2451
468	4ce75a93-92f8-4aea-a5e1-12a6d2c8ccab	False	False	False	5.0	1000	True	517	10.27178	3717
469	25dadff2-4afe-4167-a639-056539e32574	False	False	False	7.5	1000	True	524	15.41507	4439
470	33c55c14-c758-4ad8-bb8f-2688d4be505f	True	True	False	5.0	1000	True	90	10.27178	333
471	b35905c3-ff00-4d56-b52e-5c574ea89773	True	False	True	10.0	1000	True	185	9.202359999999999	0
472	c888ffe6-7922-4334-bec6-da5208691d15	True	True	False	15.0	1000	True	126	22.73934	275
473	22c78b29-3b48-4ee4-8958-1bcf921afae4	False	False	True	2.5	1000	True	433	5.518660000000001	2879
474	5fbe428c-6771-45e4-b4db-d991c58a5147	False	True	True	20.0	1000	True	349	9.55113	1495
475	9ec855e2-32b9-456f-9a90-dd636cfb6094	True	True	False	1.0	1000	True	74	2.05272	84
476	c3d40c9b-b343-4f84-bc22-44cf6743831d	True	False	True	15.0	1000	True	193	9.19177	0
477	a5ec73c1-d215-481f-8d2a-caa76fdce8f6	False	False	True	2.5	1000	True	431	5.51875	2619
478	e2beaaa4-ff37-4ee4-8ae9-46ea89511d0c	False	False	False	7.5	1000	True	527	15.39368	4419
479	c4461d39-4555-4280-ba69-30e4bf5de269	False	True	True	5.0	1000	True	304	5.07322	1090
480	5cce2262-1427-4641-a295-39a8210e4a9a	False	True	True	10.0	1000	True	325	8.718762	1762
481	7b8eecbd-4d77-4940-90fd-0cf22ea837bf	True	True	True	1.0	1000	True	3	2.20514	124
482	5b5d6fed-ca52-468e-9f88-beecb85222f6	False	True	False	15.0	1000	True	400	5.28474	2502
483	0926becc-5b1e-400d-8b4c-f7a18386d651	False	False	True	10.0	1000	True	463	12.04989	2794
484	328aaec3-5b95-42eb-80b4-b374ad5a7814	False	False	True	15.0	1000	True	474	11.6506	2731
485	5908dd66-526e-4be4-a7b3-c32344c69e35	False	False	True	1.0	1000	True	424	2.20514	1442
486	2a185b72-2f0c-4aa1-b3d3-377559ed1c0d	False	False	False	1.0	1000	True	496	2.05272	1272
487	e62130e0-2351-400e-bd2b-e0ce30e52ebe	False	False	True	15.0	1000	True	472	11.705359999999999	2851
488	01ef6329-b673-4fa2-95c4-a5dc9900ade6	True	False	True	7.5	1000	True	172	9.20413	0
489	f07a6b67-94be-4193-91cb-98389de6950e	False	True	True	15.0	1000	True	338	8.42389	1774
490	5faf8b3b-ba65-47cd-9d55-8e18c4a71538	True	True	False	7.5	1000	True	101	15.40849	499
491	3a84fee4-5e8b-4be2-8924-8fd608347009	False	True	False	5.0	1000	True	375	2.53464	2961
492	3d4675e8-d2c8-4f06-ae3d-cffae4f9a6d0	False	True	False	20.0	1000	True	418	6.19103	2561
493	fcb4f381-0333-4616-bfc4-264c44a7b2d3	True	True	False	5.0	1000	True	91	10.27178	387
494	e5ffe900-3221-41fb-b8cb-9c46992c7a2e	False	True	True	5.0	1000	True	300	5.393821	1440
495	3c8deee3-e05e-4876-ba17-dbb0789af6b8	False	False	True	2.5	1000	True	437	5.5188299999999995	2676
496	caebc244-b167-4603-bf19-ccfb1f273d00	True	True	False	1.0	1000	True	72	2.05272	79
497	1e5575e0-de5d-4d18-8bfe-f90240eea293	False	True	True	7.5	1000	True	310	7.182484	1571
498	6d50211c-58b9-4709-a395-510cedca8137	False	True	False	2.5	1000	True	369	2.56096	2953
499	4ee07b42-5dd0-451d-a153-320c0c1f5db2	True	True	False	20.0	1000	True	137	23.73443	273
500	5a9574a2-bea0-41c3-9d2b-500b33e6e101	False	False	True	7.5	1000	True	451	11.585329999999999	2646
501	e0700600-5ecf-424f-8d39-aada3d7576f5	False	False	True	5.0	1000	True	448	11.03398	3601
502	a6f82129-993e-472e-865c-5b812a8ca59d	False	True	True	2.5	1000	True	299	3.8471900000000003	2067
503	2689cf16-e6d0-486e-8f78-9fc379c9157a	False	False	False	7.5	1000	True	521	15.40191	4106
504	5330aad8-4c97-4cae-ab37-b3ae10224a2c	False	False	True	20.0	1000	True	485	11.99328	2736
505	18c9d461-660b-4aa3-828b-d0703122a6d7	False	True	False	1.0	1000	True	359	2.01982	2548
506	5f0be625-5f80-433f-b4c7-e6c0f35ab7f3	False	False	True	20.0	1000	True	480	11.860800000000001	2782
507	f8ae4ff4-b069-4f1b-9a5b-f5032ba08967	True	True	False	5.0	1000	True	96	10.27178	339
508	f0b51d98-f4ba-401a-b91b-9ada15425852	True	True	False	5.0	1000	True	99	10.27178	322
509	0ce63828-42a2-4c84-91a3-5670e5e7323a	True	True	False	15.0	1000	True	124	22.6177	255
510	b7e9b9a8-cee2-423a-82bc-8f31f73559df	True	False	True	10.0	1000	True	186	9.163509999999999	0
511	e847ef41-00d8-4434-b7b8-19c2d2a6bd72	False	True	True	20.0	1000	True	346	10.190100000000001	1216
512	01f26538-9cee-43b6-b6e3-bfcaa5dc5bff	False	True	True	5.0	1000	True	309	5.834899999999999	1051
513	52dc6ac5-f5ba-45a6-a2c4-790bedd10788	False	False	False	1.0	1000	True	493	2.05272	1272
514	8568f29b-c0c2-4862-b68e-01141855f204	True	False	True	10.0	1000	True	187	9.17763	0
515	6cf5e322-08a7-469e-9f25-77758cbeb188	False	True	False	7.5	1000	True	389	3.69916	2377
516	4c322665-f9ce-424c-9b60-d14057a13d9b	False	False	False	5.0	1000	True	510	10.27507	3536
517	d714e111-ad1b-45f8-8d79-0e04de3a6a89	True	True	True	2.5	1000	True	19	5.51858	243
518	fbc2c0f3-fff6-433c-b9a7-d1e82ff582a2	True	False	False	2.5	1000	True	224	5.13836	0
519	39e9d3d2-dd09-4579-b2f2-2329f6ccc667	True	False	True	20.0	1000	True	207	9.19177	0
520	0dd55cec-043e-41b7-851b-065c3c58103d	False	True	True	10.0	1000	True	329	9.0983	888
521	cc02c88d-0fb5-463e-aef5-9671a3398982	False	False	False	15.0	1000	True	547	28.9814	2176
522	ca7db513-8723-4b0e-acad-cfa2d50ab75f	False	True	True	2.5	1000	True	291	3.51572	1110
523	00634ce7-c3ef-4f0b-bbd0-4fcb08e21eb5	True	True	False	20.0	1000	True	131	23.7131	222
524	4c008b60-804c-4856-b7d4-382f9031dc70	False	True	False	5.0	1000	True	373	2.54122	2931
525	70fa5910-c9b7-4327-a956-bd04838537af	True	True	True	10.0	1000	True	47	8.85687	98
526	a51e6b6b-5657-42e7-8a5f-8c5e5e78e6d1	True	True	False	7.5	1000	True	108	15.39533	518
527	e49acdf5-5623-4e83-88b7-ecfac1586f51	False	False	True	7.5	1000	True	454	12.19136	2734
528	809dfe4d-448d-499f-94fa-28c5d9c7e03e	False	False	True	7.5	1000	True	457	12.30635	2880
529	1643df3e-39aa-4f57-af0e-a053e213a0db	True	True	True	1.0	1000	True	0	2.20514	105
530	3d65f4d3-aff0-46c1-96cf-8ef6898e4c6d	False	False	True	15.0	1000	True	473	11.325579999999999	2736
531	f3f5b263-4005-4247-863d-1a993eec9eca	False	False	False	2.5	1000	True	505	5.13836	1867
532	0e7b12e4-ddef-475c-9ea9-ba7afeb0bc5f	False	True	True	7.5	1000	True	315	7.55494	1127
533	182e4883-43b1-4e88-b934-4a894fd41527	True	True	False	1.0	1000	True	70	2.05272	67
534	67758963-7352-4d8c-8896-35751ebab087	False	False	False	2.5	1000	True	506	5.13836	1764
535	65180733-2a6e-491b-b7c4-4927ebd0b224	True	True	True	5.0	1000	True	25	8.61571	147
536	c4f490e0-8633-49d5-a1ae-9deb9ecc8245	True	False	True	2.5	1000	True	153	5.51875	0
537	ec8d9192-82fe-44fb-a2d6-2282b5fa2d47	True	False	False	1.0	1000	True	216	2.05272	0
538	e8975a5a-2472-4ab7-8a8a-86751e30dcf0	False	False	False	20.0	1000	True	553	33.7973	2591
539	19f9410f-5594-436b-8a92-e186f98c1529	True	False	False	1.0	1000	True	218	2.05272	0
540	8e0f9de8-6a58-4764-8cae-9a4299b15b11	False	False	True	2.5	1000	True	436	5.51858	2822
541	41f545b1-fc35-4e90-977e-5ce08ec170ae	True	False	True	1.0	1000	True	141	2.20514	0
542	e1c73b51-920d-4098-9cee-e0448bed6d63	False	False	False	20.0	1000	True	559	34.963499999999996	2510
543	d0c6dffb-3438-4ed6-96e9-153fa66eb777	False	True	True	15.0	1000	True	333	7.2562	1388
544	1ec66af5-502e-447d-9c24-fb4305821527	False	True	True	10.0	1000	True	322	9.51591	881
545	75bd416f-941c-40e8-8dc8-192944d870c9	False	True	True	7.5	1000	True	318	7.989838000000001	1288
546	77b6c1c1-8833-4223-9878-5611cbfb54f2	False	False	False	20.0	1000	True	558	34.5589	2595
547	1d41827c-fa43-4843-94da-cc9a7af77955	True	False	True	1.0	1000	True	142	2.20514	0
548	b773c451-65a6-4e07-8b47-556880b4aae2	True	True	True	2.5	1000	True	14	5.5188299999999995	252
549	ffdafbd3-b3d5-4a1c-a71f-15cb7dc3bd70	True	True	True	15.0	1000	True	55	9.00768	120
550	b677463e-2cb5-44e7-8167-cd8a2a0752b3	True	False	True	7.5	1000	True	173	9.18824	0
551	b30524ae-9193-4696-84e4-d2bf047ad75e	True	True	True	15.0	1000	True	57	8.96126	132
552	b4fdadda-850a-4e1f-b06e-423147ecc261	False	False	False	2.5	1000	True	507	5.13836	1586
553	941cd295-2600-4386-af8d-40d2be7b6977	True	False	False	2.5	1000	True	220	5.13671	0
554	f100dd81-7337-40ca-a73b-8ac901dbb31e	True	False	True	15.0	1000	True	190	9.20413	0
555	8f5453e9-8620-4818-9a39-872b33e50a5e	True	True	True	5.0	1000	True	22	8.6389	137
556	a490bf03-3a60-44d2-a6f5-c2360e859054	True	True	False	10.0	1000	True	114	18.49413	255
557	92d509da-596c-492a-be3d-f2616a5191aa	False	False	True	10.0	1000	True	468	11.43333	2630
558	d8f71e33-c2b6-4fb7-91cc-571c07e74eb4	True	True	True	7.5	1000	True	32	8.96058	138
559	a37ca188-4385-4e4c-9fc2-a047f2493177	True	False	True	5.0	1000	True	169	9.09431	0
